dataset,id,n,plugin,cs,cs-hybrid,NumSets,gt,ueigv,hybrid-alphabet,snne,kle,predictive,surprise,oracle,best-guess,judge-llm-score
hotpot_qa_final,2532,10,1.4708084763221114,,1.7977048272409504,,,,,,,0.26638823527684286,,2.7775808021098953,,
hotpot_qa_final,2532,25,1.9011812022805779,,2.0591601429570394,,,,,,,,,2.7775808021098953,,
hotpot_qa_final,2532,50,2.247801545316764,,2.3223009548787115,,,,,,,,,2.7775808021098953,,
hotpot_qa_final,2532,75,2.5382695745879476,,2.6042031030087602,,,,,,,,,2.7775808021098953,,
hotpot_qa_final,2532,100,2.7878283684209286,,2.8448810616413334,,,,,,,,,2.7775808021098953,,
hotpot_qa_final,2533,5,-0.0,,0.16179939186276607,,,,,,,,,-0.0,,
hotpot_qa_final,2533,10,-0.0,,0.1616400050863025,,,,,,,0.07325628994370526,,-0.0,,
hotpot_qa_final,2533,25,-0.0,,0.17728359756247392,,,,,,,,,-0.0,,
hotpot_qa_final,2533,50,-0.0,,0.18797925583217454,,,,,,,,,-0.0,,
hotpot_qa_final,2533,75,-0.0,,0.18548255539118264,,,,,,,,,-0.0,,
hotpot_qa_final,2533,100,-0.0,,0.17879915034095703,,,,,,,,,-0.0,,
hotpot_qa_final,2534,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,1.7931193479164897,,
hotpot_qa_final,2534,10,0.6730116670092565,,0.7360252641983214,,,,,,,0.3753889727898278,,1.7931193479164897,,
hotpot_qa_final,2534,25,1.498786734409268,,1.4495859787324417,,,,,,,,,1.7931193479164897,,
hotpot_qa_final,2534,50,1.5435662503247802,,1.4120575933866557,,,,,,,,,1.7931193479164897,,
hotpot_qa_final,2534,75,1.7098122412859644,,1.7311878794428497,,,,,,,,,1.7931193479164897,,
hotpot_qa_final,2534,100,1.8009301530482895,,1.7420333096184877,,,,,,,,,1.7931193479164897,,
hotpot_qa_final,2535,5,-0.0,,0.2451402525523942,,,,,,,,,0.4741584323196243,,
hotpot_qa_final,2535,10,-0.0,,0.37001101602302255,,,,,,,0.27649541383005893,,0.4741584323196243,,
hotpot_qa_final,2535,25,-0.0,,0.36706626581793367,,,,,,,,,0.4741584323196243,,
hotpot_qa_final,2535,50,0.439669879401343,,0.5727809102556848,,,,,,,,,0.4741584323196243,,
hotpot_qa_final,2535,75,0.5004024235381879,,0.6066228060615546,,,,,,,,,0.4741584323196243,,
hotpot_qa_final,2535,100,0.5139566706172256,,0.614289994311995,,,,,,,,,0.4741584323196243,,
hotpot_qa_final,2536,5,0.6730116670092565,,0.7346143704407635,,,,,,,,,0.567802235638351,,
hotpot_qa_final,2536,10,0.6108643020548935,,0.6213651327154892,,,,,,,0.1023411625760886,,0.567802235638351,,
hotpot_qa_final,2536,25,0.6268694575724263,,0.6268931489491167,,,,,,,,,0.567802235638351,,
hotpot_qa_final,2536,50,0.5929533174474745,,0.5992869221035685,,,,,,,,,0.567802235638351,,
hotpot_qa_final,2536,75,0.6268694575724263,,0.6433017146567468,,,,,,,,,0.567802235638351,,
hotpot_qa_final,2536,100,0.5929533174474745,,0.6078403478564235,,,,,,,,,0.567802235638351,,
hotpot_qa_final,2537,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,1.911699332263943,,
hotpot_qa_final,2537,10,0.8979457248567798,,1.0807098592340398,,,,,,,0.18497791266363092,,1.911699332263943,,
hotpot_qa_final,2537,25,1.1889247904866966,,1.256517635973996,,,,,,,,,1.911699332263943,,
hotpot_qa_final,2537,50,1.7552518027612467,,1.7946870543008657,,,,,,,,,1.911699332263943,,
hotpot_qa_final,2537,75,1.8829344860145718,,1.9065471578478999,,,,,,,,,1.911699332263943,,
hotpot_qa_final,2537,100,1.9294645388451555,,1.965175877419003,,,,,,,,,1.911699332263943,,
hotpot_qa_final,2538,5,-0.0,,0.28850373085963066,,,,,,,,,0.6897002244884034,,
hotpot_qa_final,2538,10,-0.0,,0.34896662636490494,,,,,,,0.1416153125972076,,0.6897002244884034,,
hotpot_qa_final,2538,25,0.6730116670092565,,0.7206900080922168,,,,,,,,,0.6897002244884034,,
hotpot_qa_final,2538,50,0.6859298002523728,,0.7199802118622229,,,,,,,,,0.6897002244884034,,
hotpot_qa_final,2538,75,0.6730116670092565,,0.7146086796874829,,,,,,,,,0.6897002244884034,,
hotpot_qa_final,2538,100,0.6899437584583995,,0.7129695399212785,,,,,,,,,0.6897002244884034,,
hotpot_qa_final,2539,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,0.6818659576799471,,
hotpot_qa_final,2539,10,0.6108643020548935,,0.6213651327154892,,,,,,,0.09834124476035283,,0.6818659576799471,,
hotpot_qa_final,2539,25,0.5296435025403523,,0.6352297891628287,,,,,,,,,0.6818659576799471,,
hotpot_qa_final,2539,50,0.6784899938962452,,0.680109847154921,,,,,,,,,0.6818659576799471,,
hotpot_qa_final,2539,75,0.7159507064703304,,0.716007152411987,,,,,,,,,0.6818659576799471,,
hotpot_qa_final,2539,100,0.6967380853913504,,0.696744438977705,,,,,,,,,0.6818659576799471,,
hotpot_qa_final,2540,5,-0.0,,0.05971440848136255,,,,,,,,,0.7248550863123974,,
hotpot_qa_final,2540,10,-0.0,,0.20627126350366687,,,,,,,0.21438479621394313,,0.7248550863123974,,
hotpot_qa_final,2540,25,-0.0,,0.33777408374384904,,,,,,,,,0.7248550863123974,,
hotpot_qa_final,2540,50,0.5004024235381879,,0.5681757334211488,,,,,,,,,0.7248550863123974,,
hotpot_qa_final,2540,75,0.6666039643224871,,0.70692115862065,,,,,,,,,0.7248550863123974,,
hotpot_qa_final,2540,100,0.7609850291163499,,0.7669151831613594,,,,,,,,,0.7248550863123974,,
hotpot_qa_final,2541,5,-0.0,,2.2204460492503126e-16,,,,,,,,,0.4170838248581741,,
hotpot_qa_final,2541,10,-0.0,,1.9984014443252798e-15,,,,,,,0.09062520995102055,,0.4170838248581741,,
hotpot_qa_final,2541,25,-0.0,,0.09861308936154688,,,,,,,,,0.4170838248581741,,
hotpot_qa_final,2541,50,-0.0,,0.05744996024028734,,,,,,,,,0.4170838248581741,,
hotpot_qa_final,2541,75,-0.0,,0.05984119760242619,,,,,,,,,0.4170838248581741,,
hotpot_qa_final,2541,100,0.42270908780599087,,0.42270911269907274,,,,,,,,,0.4170838248581741,,
hotpot_qa_final,2542,5,0.9502705392332347,,1.489524654318191,,,,,,,,,2.4466960093733747,,
hotpot_qa_final,2542,10,1.3592367006650063,,1.8081537561853358,,,,,,,0.536231803799662,,2.4466960093733747,,
hotpot_qa_final,2542,25,1.755115680882664,,1.7555887395315313,,,,,,,,,2.4466960093733747,,
hotpot_qa_final,2542,50,1.9966445213397084,,1.9326061261784764,,,,,,,,,2.4466960093733747,,
hotpot_qa_final,2542,75,2.2227173699700744,,2.2836239050734735,,,,,,,,,2.4466960093733747,,
hotpot_qa_final,2542,100,2.459524319132701,,2.533028485340947,,,,,,,,,2.4466960093733747,,
hotpot_qa_final,2543,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,1.0118205756949787,,
hotpot_qa_final,2543,10,0.6730116670092565,,0.675273474551831,,,,,,,0.11042031612984463,,1.0118205756949787,,
hotpot_qa_final,2543,25,1.35677031940125,,1.3610497831993549,,,,,,,,,1.0118205756949787,,
hotpot_qa_final,2543,50,1.2681800026150998,,1.26837455682097,,,,,,,,,1.0118205756949787,,
hotpot_qa_final,2543,75,1.130827047340524,,1.1309754645026846,,,,,,,,,1.0118205756949787,,
hotpot_qa_final,2543,100,1.0274362357399125,,1.0275683114777514,,,,,,,,,1.0118205756949787,,
hotpot_qa_final,2544,5,-0.0,,0.2265436304800041,,,,,,,,,1.0534030209722876,,
hotpot_qa_final,2544,10,-0.0,,0.2585931014524127,,,,,,,0.2103853697456742,,1.0534030209722876,,
hotpot_qa_final,2544,25,0.6859298002523728,,0.6859299836633623,,,,,,,,,1.0534030209722876,,
hotpot_qa_final,2544,50,0.6859298002523728,,0.6859298002524656,,,,,,,,,1.0534030209722876,,
hotpot_qa_final,2544,75,0.6730116670092565,,0.6730116670092565,,,,,,,,,1.0534030209722876,,
hotpot_qa_final,2544,100,1.0688458689395637,,1.0697553471923484,,,,,,,,,1.0534030209722876,,
hotpot_qa_final,2545,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,1.242709528066723,,
hotpot_qa_final,2545,10,0.3250829733914482,,0.5256149754034921,,,,,,,0.156257328354587,,1.242709528066723,,
hotpot_qa_final,2545,25,0.2787693717685874,,0.3074671908978172,,,,,,,,,1.242709528066723,,
hotpot_qa_final,2545,50,0.8159205766961422,,0.8543648366443628,,,,,,,,,1.242709528066723,,
hotpot_qa_final,2545,75,1.0699635612900804,,1.0846300626101875,,,,,,,,,1.242709528066723,,
hotpot_qa_final,2545,100,1.2437068970373386,,1.2511684540935488,,,,,,,,,1.242709528066723,,
hotpot_qa_final,2546,5,-0.0,,0.16442741367712121,,,,,,,,,1.4826502948830864,,
hotpot_qa_final,2546,10,0.6108643020548935,,0.6213651327154892,,,,,,,0.08769987199407178,,1.4826502948830864,,
hotpot_qa_final,2546,25,0.6923469670899615,,0.6980676250155509,,,,,,,,,1.4826502948830864,,
hotpot_qa_final,2546,50,0.9969541941277033,,1.0458295886864006,,,,,,,,,1.4826502948830864,,
hotpot_qa_final,2546,75,1.4414114496686208,,1.4428283739174668,,,,,,,,,1.4826502948830864,,
hotpot_qa_final,2546,100,1.4865028513101022,,1.4873949739173833,,,,,,,,,1.4826502948830864,,
hotpot_qa_final,2547,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,0.8189592647752636,,
hotpot_qa_final,2547,10,0.5004024235381879,,0.5765810042655832,,,,,,,0.2140366399746668,,0.8189592647752636,,
hotpot_qa_final,2547,25,0.2787693717685874,,0.3723759507211768,,,,,,,,,0.8189592647752636,,
hotpot_qa_final,2547,50,0.40496348506393853,,0.512664182072524,,,,,,,,,0.8189592647752636,,
hotpot_qa_final,2547,75,0.5807646504489612,,0.5812965909302397,,,,,,,,,0.8189592647752636,,
hotpot_qa_final,2547,100,0.8265376330306783,,0.8265859793384289,,,,,,,,,0.8189592647752636,,
hotpot_qa_final,2548,5,-0.0,,0.16392698334739192,,,,,,,,,1.075581284613985,,
hotpot_qa_final,2548,10,-0.0,,0.30539064160356083,,,,,,,0.19243931918931145,,1.075581284613985,,
hotpot_qa_final,2548,25,0.6534181947937018,,0.6645592442812969,,,,,,,,,1.075581284613985,,
hotpot_qa_final,2548,50,1.0336614093375984,,1.0336765519796178,,,,,,,,,1.075581284613985,,
hotpot_qa_final,2548,75,1.078360629175757,,1.0783606292040273,,,,,,,,,1.075581284613985,,
hotpot_qa_final,2548,100,1.0755008978345235,,1.0755008978349365,,,,,,,,,1.075581284613985,,
hotpot_qa_final,2549,5,-0.0,,2.2204460492503126e-16,,,,,,,,,-0.0,,
hotpot_qa_final,2549,10,-0.0,,0.00032811968157634645,,,,,,,0.051983422447279125,,-0.0,,
hotpot_qa_final,2549,25,-0.0,,0.09954598617228107,,,,,,,,,-0.0,,
hotpot_qa_final,2549,50,-0.0,,0.19729637220522248,,,,,,,,,-0.0,,
hotpot_qa_final,2549,75,-0.0,,0.179817517877532,,,,,,,,,-0.0,,
hotpot_qa_final,2549,100,-0.0,,0.17488291482130164,,,,,,,,,-0.0,,
hotpot_qa_final,2550,5,-0.0,,0.16369643897794545,,,,,,,,,0.6662518596718064,,
hotpot_qa_final,2550,10,0.5004024235381879,,0.5391223794591277,,,,,,,0.060231934915143025,,0.6662518596718064,,
hotpot_qa_final,2550,25,0.6859298002523728,,0.6859299836633623,,,,,,,,,0.6662518596718064,,
hotpot_qa_final,2550,50,0.6899437584583995,,0.6899437584584144,,,,,,,,,0.6662518596718064,,
hotpot_qa_final,2550,75,0.6859298002523728,,0.6859298002523728,,,,,,,,,0.6662518596718064,,
hotpot_qa_final,2550,100,0.6730116670092565,,0.6730116670092565,,,,,,,,,0.6662518596718064,,
hotpot_qa_final,2551,5,-0.0,,0.2580400129517734,,,,,,,,,0.6305088692600653,,
hotpot_qa_final,2551,10,0.6730116670092565,,0.675273474551831,,,,,,,0.09999180674747932,,0.6305088692600653,,
hotpot_qa_final,2551,25,0.6923469670899615,,0.6923469987322204,,,,,,,,,0.6305088692600653,,
hotpot_qa_final,2551,50,0.6534181947937018,,0.6534181948686228,,,,,,,,,0.6305088692600653,,
hotpot_qa_final,2551,75,0.6164075757682482,,0.6164075757686748,,,,,,,,,0.6305088692600653,,
hotpot_qa_final,2551,100,0.6547077258574627,,0.6849157147962889,,,,,,,,,0.6305088692600653,,
hotpot_qa_final,2552,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,1.2552088777613823,,
hotpot_qa_final,2552,10,0.5004024235381879,,0.578120765504663,,,,,,,0.1862800489371152,,1.2552088777613823,,
hotpot_qa_final,2552,25,0.8441124264544574,,0.8729069407909895,,,,,,,,,1.2552088777613823,,
hotpot_qa_final,2552,50,0.8680614510441254,,0.8760768311657979,,,,,,,,,1.2552088777613823,,
hotpot_qa_final,2552,75,1.055688510323848,,1.0593222101117004,,,,,,,,,1.2552088777613823,,
hotpot_qa_final,2552,100,1.2596378229565834,,1.2619439275839426,,,,,,,,,1.2552088777613823,,
hotpot_qa_final,2553,5,0.6730116670092565,,0.7546566783442222,,,,,,,,,0.6904330541970036,,
hotpot_qa_final,2553,10,0.6931471805599453,,0.7176365194161843,,,,,,,0.18161376007202654,,0.6904330541970036,,
hotpot_qa_final,2553,25,0.6534181947937018,,0.6764990162991907,,,,,,,,,0.6904330541970036,,
hotpot_qa_final,2553,50,0.6859298002523728,,0.7064027512966787,,,,,,,,,0.6904330541970036,,
hotpot_qa_final,2553,75,0.6780488171170702,,0.6964461716681805,,,,,,,,,0.6904330541970036,,
hotpot_qa_final,2553,100,0.6881388137135884,,0.7110308063510627,,,,,,,,,0.6904330541970036,,
hotpot_qa_final,2554,5,-0.0,,0.26442849704851257,,,,,,,,,0.7865478238426195,,
hotpot_qa_final,2554,10,-0.0,,0.2466085583315683,,,,,,,0.11550674851964238,,0.7865478238426195,,
hotpot_qa_final,2554,25,-0.0,,0.30156132544682696,,,,,,,,,0.7865478238426195,,
hotpot_qa_final,2554,50,0.5929533174474745,,0.6374101258115543,,,,,,,,,0.7865478238426195,,
hotpot_qa_final,2554,75,0.748938723359371,,0.8183147562818038,,,,,,,,,0.7865478238426195,,
hotpot_qa_final,2554,100,0.8070433860180533,,0.8257920944834565,,,,,,,,,0.7865478238426195,,
hotpot_qa_final,2555,5,1.3321790402101223,,2.2820500089392226,,,,,,,,,2.9772400683450786,,
hotpot_qa_final,2555,10,1.6094379124341003,,2.182143842371751,,,,,,,0.4176845909295164,,2.9772400683450786,,
hotpot_qa_final,2555,25,2.1749550131295523,,2.420861250938411,,,,,,,,,2.9772400683450786,,
hotpot_qa_final,2555,50,2.665878631679666,,2.882188615008188,,,,,,,,,2.9772400683450786,,
hotpot_qa_final,2555,75,2.770169396298155,,2.9092253956203447,,,,,,,,,2.9772400683450786,,
hotpot_qa_final,2555,100,2.999668073031892,,3.2112782360688423,,,,,,,,,2.9772400683450786,,
hotpot_qa_final,2556,5,-0.0,,0.1628018778217381,,,,,,,,,0.048755060031465465,,
hotpot_qa_final,2556,10,-0.0,,0.10646768989614278,,,,,,,0.02269471259930987,,0.048755060031465465,,
hotpot_qa_final,2556,25,-0.0,,0.17693382004070302,,,,,,,,,0.048755060031465465,,
hotpot_qa_final,2556,50,-0.0,,0.1621625167008578,,,,,,,,,0.048755060031465465,,
hotpot_qa_final,2556,75,0.07081055490819625,,0.13078191840118614,,,,,,,,,0.048755060031465465,,
hotpot_qa_final,2556,100,0.056001534354847345,,0.09381438782964918,,,,,,,,,0.048755060031465465,,
hotpot_qa_final,2557,5,-0.0,,-0.0,,,,,,,,,0.04951607430467979,,
hotpot_qa_final,2557,10,-0.0,,0.1616977154612163,,,,,,,0.07395448790203797,,0.04951607430467979,,
hotpot_qa_final,2557,25,-0.0,,0.09427681664110404,,,,,,,,,0.04951607430467979,,
hotpot_qa_final,2557,50,-0.0,,0.1662121058307329,,,,,,,,,0.04951607430467979,,
hotpot_qa_final,2557,75,-0.0,,0.1693735598615445,,,,,,,,,0.04951607430467979,,
hotpot_qa_final,2557,100,0.056001534354847345,,0.09219658520869906,,,,,,,,,0.04951607430467979,,
hotpot_qa_final,2558,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,1.668993936101633,,
hotpot_qa_final,2558,10,1.0888999753452238,,1.1121283538700897,,,,,,,0.1758978208498388,,1.668993936101633,,
hotpot_qa_final,2558,25,0.9622678365069895,,0.9731320601756438,,,,,,,,,1.668993936101633,,
hotpot_qa_final,2558,50,1.0931103058325191,,1.1012732071663343,,,,,,,,,1.668993936101633,,
hotpot_qa_final,2558,75,1.2769826068454917,,1.2979663072714607,,,,,,,,,1.668993936101633,,
hotpot_qa_final,2558,100,1.6793517791847181,,1.6994711883665377,,,,,,,,,1.668993936101633,,
hotpot_qa_final,2559,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,0.7718325181460872,,
hotpot_qa_final,2559,10,0.3250829733914482,,0.5256149754034921,,,,,,,0.07968574783529736,,0.7718325181460872,,
hotpot_qa_final,2559,25,0.9731720271848319,,1.0235877875215145,,,,,,,,,0.7718325181460872,,
hotpot_qa_final,2559,50,0.809693446583005,,0.8481312779319046,,,,,,,,,0.7718325181460872,,
hotpot_qa_final,2559,75,0.7938169516167373,,0.8236505462216938,,,,,,,,,0.7718325181460872,,
hotpot_qa_final,2559,100,0.8565461721717522,,0.8591100793646269,,,,,,,,,0.7718325181460872,,
hotpot_qa_final,2560,5,0.5004024235381879,,0.819393326241293,,,,,,,,,0.3373724332590189,,
hotpot_qa_final,2560,10,0.3250829733914482,,0.5703931297329307,,,,,,,0.21741519624798528,,0.3373724332590189,,
hotpot_qa_final,2560,25,0.167944147734173,,0.284407730589306,,,,,,,,,0.3373724332590189,,
hotpot_qa_final,2560,50,0.167944147734173,,0.18716398060895095,,,,,,,,,0.3373724332590189,,
hotpot_qa_final,2560,75,0.2897974712619191,,0.3107811711875705,,,,,,,,,0.3373724332590189,,
hotpot_qa_final,2560,100,0.39801494834171997,,0.4174391840026225,,,,,,,,,0.3373724332590189,,
hotpot_qa_final,2561,5,0.9502705392332347,,1.489524654318191,,,,,,,,,1.9252571783549484,,
hotpot_qa_final,2561,10,0.8018185525433373,,1.051163891653172,,,,,,,0.32714493099547387,,1.9252571783549484,,
hotpot_qa_final,2561,25,1.0116279112583295,,1.0702442179787846,,,,,,,,,1.9252571783549484,,
hotpot_qa_final,2561,50,1.385814209556961,,1.4334926068205285,,,,,,,,,1.9252571783549484,,
hotpot_qa_final,2561,75,1.7805499867175425,,1.8076340260111812,,,,,,,,,1.9252571783549484,,
hotpot_qa_final,2561,100,1.9309343724067083,,1.9316554672399233,,,,,,,,,1.9252571783549484,,
hotpot_qa_final,2562,5,-0.0,,0.2438039890001873,,,,,,,,,-0.0,,
hotpot_qa_final,2562,10,-0.0,,0.2158118252060608,,,,,,,0.0902464093062836,,-0.0,,
hotpot_qa_final,2562,25,-0.0,,0.20400726554905288,,,,,,,,,-0.0,,
hotpot_qa_final,2562,50,-0.0,,0.15396954464520132,,,,,,,,,-0.0,,
hotpot_qa_final,2562,75,-0.0,,0.16436306721773902,,,,,,,,,-0.0,,
hotpot_qa_final,2562,100,-0.0,,0.154194769200373,,,,,,,,,-0.0,,
hotpot_qa_final,2563,5,0.6730116670092565,,0.8077355469550884,,,,,,,,,2.011262106192354,,
hotpot_qa_final,2563,10,1.2798542258336674,,1.4526138581777455,,,,,,,0.3171647821584446,,2.011262106192354,,
hotpot_qa_final,2563,25,1.3188394881312493,,1.3700711187324839,,,,,,,,,2.011262106192354,,
hotpot_qa_final,2563,50,1.8259191165810167,,1.706480536406823,,,,,,,,,2.011262106192354,,
hotpot_qa_final,2563,75,1.9390851482953235,,1.864409637894958,,,,,,,,,2.011262106192354,,
hotpot_qa_final,2563,100,2.0564203438404514,,1.9596802525047365,,,,,,,,,2.011262106192354,,
hotpot_qa_final,2564,5,-0.0,,0.22253642566056,,,,,,,,,-0.0,,
hotpot_qa_final,2564,10,-0.0,,0.322714714799413,,,,,,,0.10788421893430651,,-0.0,,
hotpot_qa_final,2564,25,-0.0,,0.3305239654138624,,,,,,,,,-0.0,,
hotpot_qa_final,2564,50,-0.0,,0.34076417011532395,,,,,,,,,-0.0,,
hotpot_qa_final,2564,75,-0.0,,0.33934643222484007,,,,,,,,,-0.0,,
hotpot_qa_final,2564,100,-0.0,,0.34027948160763133,,,,,,,,,-0.0,,
hotpot_qa_final,2565,5,-0.0,,0.24484550931701704,,,,,,,,,0.5450260316563004,,
hotpot_qa_final,2565,10,-0.0,,0.28268407706353027,,,,,,,0.21435991047961517,,0.5450260316563004,,
hotpot_qa_final,2565,25,-0.0,,0.35139054208059434,,,,,,,,,0.5450260316563004,,
hotpot_qa_final,2565,50,-0.0,,0.3594837516737535,,,,,,,,,0.5450260316563004,,
hotpot_qa_final,2565,75,0.2787693717685874,,0.380494367824836,,,,,,,,,0.5450260316563004,,
hotpot_qa_final,2565,100,0.5925223712711128,,0.6097379091524615,,,,,,,,,0.5450260316563004,,
hotpot_qa_final,2566,5,-0.0,,0.1637653350658784,,,,,,,,,1.4493236770409008,,
hotpot_qa_final,2566,10,0.5004024235381879,,0.5391223794591277,,,,,,,0.16781095237224233,,1.4493236770409008,,
hotpot_qa_final,2566,25,0.6534181947937018,,0.6610323737847474,,,,,,,,,1.4493236770409008,,
hotpot_qa_final,2566,50,1.0496348213275466,,1.0720288779428098,,,,,,,,,1.4493236770409008,,
hotpot_qa_final,2566,75,1.3975722291002661,,1.4012059303221724,,,,,,,,,1.4493236770409008,,
hotpot_qa_final,2566,100,1.4563781826064686,,1.4565269222338413,,,,,,,,,1.4493236770409008,,
hotpot_qa_final,2567,5,-0.0,,0.16398981300654816,,,,,,,,,0.9502904523745861,,
hotpot_qa_final,2567,10,-0.0,,0.12766857231221623,,,,,,,0.09652873141687583,,0.9502904523745861,,
hotpot_qa_final,2567,25,0.6859298002523728,,0.6859299836633623,,,,,,,,,0.9502904523745861,,
hotpot_qa_final,2567,50,0.5269079614313803,,0.5269093020865193,,,,,,,,,0.9502904523745861,,
hotpot_qa_final,2567,75,0.8286827646766797,,0.8286852992670078,,,,,,,,,0.9502904523745861,,
hotpot_qa_final,2567,100,0.9539674244993283,,0.953968138731691,,,,,,,,,0.9502904523745861,,
hotpot_qa_final,2568,5,-0.0,,0.4059300705758141,,,,,,,,,0.9966273956152563,,
hotpot_qa_final,2568,10,-0.0,,0.367796314259307,,,,,,,0.1829149805859582,,0.9966273956152563,,
hotpot_qa_final,2568,25,0.2787693717685874,,0.5657329411311105,,,,,,,,,0.9966273956152563,,
hotpot_qa_final,2568,50,0.7641870673072082,,0.8122768524060243,,,,,,,,,0.9966273956152563,,
hotpot_qa_final,2568,75,0.953920589616019,,0.8980434836170503,,,,,,,,,0.9966273956152563,,
hotpot_qa_final,2568,100,0.9972715231823841,,0.9212813285026655,,,,,,,,,0.9966273956152563,,
hotpot_qa_final,2569,5,-0.0,,0.2838606510202289,,,,,,,,,1.4529713705473033,,
hotpot_qa_final,2569,10,-0.0,,0.27704281750865917,,,,,,,0.18726373555250514,,1.4529713705473033,,
hotpot_qa_final,2569,25,0.7604688022513466,,0.7903872898402666,,,,,,,,,1.4529713705473033,,
hotpot_qa_final,2569,50,1.3080480799807446,,1.3193884585956057,,,,,,,,,1.4529713705473033,,
hotpot_qa_final,2569,75,1.4516500940845742,,1.4519352026934265,,,,,,,,,1.4529713705473033,,
hotpot_qa_final,2569,100,1.4579147500922842,,1.4579804776819134,,,,,,,,,1.4529713705473033,,
hotpot_qa_final,2570,5,-0.0,,0.16271686773582278,,,,,,,,,-0.0,,
hotpot_qa_final,2570,10,-0.0,,0.10621773926447364,,,,,,,0.11987361749555539,,-0.0,,
hotpot_qa_final,2570,25,-0.0,,0.06023283400953209,,,,,,,,,-0.0,,
hotpot_qa_final,2570,50,-0.0,,0.10980213731635842,,,,,,,,,-0.0,,
hotpot_qa_final,2570,75,-0.0,,0.1104329432260564,,,,,,,,,-0.0,,
hotpot_qa_final,2570,100,-0.0,,0.1454255084097449,,,,,,,,,-0.0,,
hotpot_qa_final,2571,5,-0.0,,0.24417622643739859,,,,,,,,,0.8447146156275049,,
hotpot_qa_final,2571,10,-0.0,,0.2798770061341571,,,,,,,0.13735819651011522,,0.8447146156275049,,
hotpot_qa_final,2571,25,-0.0,,0.3286498535373825,,,,,,,,,0.8447146156275049,,
hotpot_qa_final,2571,50,0.566740602640472,,0.5861066160752161,,,,,,,,,0.8447146156275049,,
hotpot_qa_final,2571,75,0.7794119794006171,,0.7920582938993382,,,,,,,,,0.8447146156275049,,
hotpot_qa_final,2571,100,0.9027500291078915,,0.9036904755654784,,,,,,,,,0.8447146156275049,,
hotpot_qa_final,2572,5,-0.0,,2.2204460492503126e-16,,,,,,,,,0.23782088170997695,,
hotpot_qa_final,2572,10,-0.0,,1.7763568394002489e-15,,,,,,,0.04367388704427266,,0.23782088170997695,,
hotpot_qa_final,2572,25,-0.0,,0.09437434614446051,,,,,,,,,0.23782088170997695,,
hotpot_qa_final,2572,50,-0.0,,0.17252458567088405,,,,,,,,,0.23782088170997695,,
hotpot_qa_final,2572,75,0.1229569993369445,,0.13761763779921726,,,,,,,,,0.23782088170997695,,
hotpot_qa_final,2572,100,0.2787693717685874,,0.2788177180763087,,,,,,,,,0.23782088170997695,,
hotpot_qa_final,2573,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,2.323040285680662,,
hotpot_qa_final,2573,10,1.2798542258336674,,1.4542598538950489,,,,,,,0.18805094752272292,,2.323040285680662,,
hotpot_qa_final,2573,25,1.524285804205122,,1.5583870603871501,,,,,,,,,2.323040285680662,,
hotpot_qa_final,2573,50,1.8691681935203541,,1.9259748558830434,,,,,,,,,2.323040285680662,,
hotpot_qa_final,2573,75,2.150584621883262,,2.178350688629745,,,,,,,,,2.323040285680662,,
hotpot_qa_final,2573,100,2.3284329637349264,,2.3520402888938454,,,,,,,,,2.323040285680662,,
hotpot_qa_final,2574,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,1.3078800291232497,,
hotpot_qa_final,2574,10,0.6931471805599453,,0.7198789242401942,,,,,,,0.22921736497781237,,1.3078800291232497,,
hotpot_qa_final,2574,25,0.6859298002523728,,0.713011729526192,,,,,,,,,1.3078800291232497,,
hotpot_qa_final,2574,50,1.1023200254939383,,1.1457205034634628,,,,,,,,,1.3078800291232497,,
hotpot_qa_final,2574,75,1.302312932030729,,1.3023189864608538,,,,,,,,,1.3078800291232497,,
hotpot_qa_final,2574,100,1.316889434561831,,1.316889460197713,,,,,,,,,1.3078800291232497,,
hotpot_qa_final,2575,5,-0.0,,0.2126063021786951,,,,,,,,,1.9213788610081277,,
hotpot_qa_final,2575,10,0.5004024235381879,,0.5544363021171146,,,,,,,0.1273368982308731,,1.9213788610081277,,
hotpot_qa_final,2575,25,1.2424577879358718,,1.2574758637460612,,,,,,,,,1.9213788610081277,,
hotpot_qa_final,2575,50,1.4233074653389615,,1.431798224094444,,,,,,,,,1.9213788610081277,,
hotpot_qa_final,2575,75,1.7918177867258518,,1.838492125068873,,,,,,,,,1.9213788610081277,,
hotpot_qa_final,2575,100,1.9277938649056745,,1.9633018800649351,,,,,,,,,1.9213788610081277,,
hotpot_qa_final,2576,5,0.6730116670092565,,0.8293593470628147,,,,,,,,,0.8673870672206747,,
hotpot_qa_final,2576,10,0.6931471805599453,,0.7419538968080049,,,,,,,0.16995387349573152,,0.8673870672206747,,
