id,oracle,num_nodes,num_edges,num_components,avg_degree,avg_clustering,ans_char_len_mean,ans_char_len_std,ans_word_len_mean,ans_word_len_std
2302,0.0,100,2075,2,41.5,0.9250799345945256,103.7,40.20609406545232,19.22,6.487803942783721
2303,1.3217514539733777,100,3347,5,66.94,0.8966666666666667,155.62,63.0910104531541,23.8,8.773824707617539
2304,0.6775258224693813,100,2807,1,56.14,0.9436296049887087,76.67,45.5425196931395,14.19,8.040764888989107
2305,1.3391051911385592,100,1186,3,23.72,0.7761567832927279,247.29,109.0810978125908,43.04,20.793229667370102
2306,0.409771828338864,100,4820,2,96.4,0.9849467246065076,97.39,17.748180188402415,18.65,2.801338965566288
2307,2.09960359215574,100,1040,16,20.8,0.6067967563145452,141.46,88.84575622954648,26.58,15.906715562931273
2308,0.6360375056219911,100,2403,3,48.06,0.9890708478513356,130.14,20.136047278450654,19.65,2.8297526393662045
2309,0.4777937836942228,100,3393,3,67.86,0.99,145.88,12.359029088079696,24.99,1.808286481727937
2310,0.1573391999698351,100,1988,8,39.76,0.8283617657762055,105.54,75.54527384290826,15.96,11.854889286703608
2311,1.5930621027243668,100,545,8,10.9,0.6592193409102077,188.1,86.05236777683692,32.53,14.003181781295279
2312,0.0,100,4356,4,87.12,0.9332980407565608,147.18,26.800888044988362,21.64,3.803997896949997
2313,0.5550527905977347,100,4271,2,85.42,0.9460759631224807,63.98,29.919217904216683,13.1,5.2182372502599
2314,1.8595627238432704,100,497,9,9.94,0.4445332019845845,250.66,86.27342812245263,41.27,13.11019069273975
2315,2.0964265087992824,100,752,22,15.04,0.7222577773533656,330.51,88.84790318291141,51.19,14.342729865684564
2316,2.063400654872491,100,1248,6,24.96,0.6033180111997056,291.91,87.60275052759472,47.12,14.508811116008093
2317,2.1142092093080183,100,890,9,17.8,0.627766360839177,247.37,83.37909270314711,43.06,13.796970682001179
2318,1.882158922657483,100,758,18,15.16,0.5764624010862577,270.62,43.339077055239656,46.19,7.713228895864559
2319,0.52522359861058,100,3172,2,63.44,0.8672490606508748,95.33,26.614678280978712,18.38,5.675878786584506
2320,0.1988570995532861,100,2290,1,45.8,0.9108798359869312,134.71,36.74922992390453,22.4,6.278534860936905
2321,0.5901662336594831,100,4369,1,87.38,0.9594234872493052,86.43,21.832203278643227,14.99,3.448173429513081
2322,1.138489310630996,100,773,25,15.46,0.4862848305915456,228.34,110.53915324444999,37.38,17.834674092901167
2323,0.0,100,2639,3,52.78,0.8706128633948922,92.23,46.28473938567657,14.64,7.20072218600329
2324,0.9614169306647592,100,2194,2,43.88,0.8641898909001797,167.32,31.438473245372464,28.2,6.056401571890688
2325,1.2292666800600924,100,1874,9,37.48,0.85177895621964,246.05,49.71445966718335,39.86,8.237742409179836
2326,1.2483984117195088,100,670,11,13.4,0.6963742804147778,197.34,72.00266939496063,33.77,12.341681408949105
2327,1.6126534633493257,100,1267,4,25.34,0.788345235195161,221.99,79.17872125767126,36.08,13.695751165963845
2328,2.433870339836402,100,381,13,7.62,0.46078116556155035,265.23,63.584881064605284,44.61,10.27900286992858
2329,1.3226090703675366,100,2109,3,42.18,0.7665044142882317,202.35,87.57298384775982,32.63,15.098778096256662
2330,1.0573306938027205,100,1367,6,27.34,0.9213811355671672,135.8,50.74958127906082,20.22,8.410208083038135
2331,1.743563820841944,100,1198,6,23.96,0.5450543684696735,374.56,79.34221070779412,62.6,13.27478813390255
2332,0.901901499212804,100,2090,5,41.8,0.9180915255977409,148.26,61.05728785329398,23.09,8.777351536767796
2333,1.926544230212795,100,1147,4,22.94,0.7292571974861768,230.7,82.92653375126685,37.23,13.567501612308732
2334,2.1038289104837764,100,844,8,16.88,0.5094020127460263,393.62,27.932339680019645,62.15,5.194949470399111
2335,0.0,100,3512,3,70.24,0.9027690986056388,124.44,17.10398783909764,20.27,2.918407099772066
2336,0.0,100,4192,3,83.84,0.9639254944697054,113.5,17.005587317114337,17.8,2.88790581563873
2337,1.939663766891398,100,1544,8,30.88,0.6777462578408631,343.26,61.559665366211995,56.34,10.089816648482767
2338,1.9150958389702275,100,1594,6,31.88,0.6675543119850286,279.35,90.13882348910485,44.82,15.268516627361024
2339,1.2989500210901257,100,1735,9,34.7,0.8684042274035559,160.68,82.67259279833915,26.41,13.44774702320058
2340,0.0,100,2935,3,58.7,0.9556674731929716,79.46,28.919343007751753,10.72,4.593647787978525
2341,1.0653510550139471,100,2218,2,44.36,0.9224504443491729,72.96,14.071190425831071,12.33,2.881162959639735
2342,2.2906213370804416,100,627,16,12.54,0.4824731645308158,254.48,92.07751951480883,42.42,15.29913723057611
2343,1.5520433378365226,100,1001,4,20.02,0.774565230771983,170.6,50.66675438588898,29.04,8.553268381151149
2344,1.3640132751725051,100,1498,1,29.96,0.8289452297124147,221.89,71.41566984913044,36.19,12.37311197718666
2345,0.0506805680277076,100,4751,2,95.02,0.9866201171190125,195.52,12.870493386036138,30.86,2.3749526311065656
2346,0.3097522899206966,100,2190,3,43.8,0.9630016280619484,157.2,33.2412394474093,22.51,5.218227668471355
2347,1.1388070506338837,100,2011,5,40.22,0.7777177617132075,157.97,61.30749627900327,27.66,9.795121234573873
2348,1.2909265042924587,100,1647,4,32.94,0.7276725552108566,140.36,50.37589105911676,25.23,9.326151403446117
2349,1.8121193590488491,100,963,10,19.26,0.573424823669979,283.76,75.97343219836787,46.47,12.491961415246205
2350,1.1612158022559038,100,2473,2,49.46,0.8090956838170611,321.09,44.8323755783697,52.13,7.644154629519211
2351,1.459097267925643,100,1980,3,39.6,0.81250602700773,129.57,50.778195123497646,20.05,8.7101951757696
2352,0.220620655390494,100,3607,6,72.14,0.9560077569489335,104.97,52.42908639295557,18.54,9.14266919449676
2353,1.1054984759501116,100,1820,12,36.4,0.8915324675324675,128.3,131.4272041854349,19.4,21.12581359380036
2354,0.8587284473839912,100,2537,6,50.74,0.8313938177428061,194.09,58.48779274344349,34.56,10.255067040248932
2355,0.871219193681228,100,933,7,18.66,0.6979077902866814,259.76,93.21084915394775,41.06,13.296480737398149
2356,2.117972889116891,100,1566,26,31.32,0.6973779340909348,268.61,71.95941842455372,40.89,11.10846073945441
2357,0.9855750794211726,100,1786,1,35.72,0.7464615062276727,167.66,44.434945707179615,29.27,7.036838778883598
2358,0.0,100,4851,2,97.02,0.99,43.7,5.141011573610778,7.11,0.7986864215698172
2359,1.9378084056888063,100,1171,10,23.42,0.5798329530638815,266.24,87.05643227240591,37.32,12.867695986461602
2360,1.4379561670655965,100,1064,4,21.28,0.6827878237995748,240.47,66.8757736403849,40.34,11.569114054239416
2361,1.7348004247992783,100,817,16,16.34,0.47670986996543085,281.92,134.13080779597206,45.63,20.848335664987744
2362,2.114400113266014,100,925,1,18.5,0.6611428784515497,221.8,79.79661646962232,33.11,12.684553598767282
2363,0.0,100,4950,1,99.0,1.0,90.06,0.5444263035526479,14.02,0.13999999999999999
2364,0.0,100,4561,4,91.22,0.96,108.98,11.675598485730829,17.12,1.9610201426808447
2365,1.7958579634065173,100,408,16,8.16,0.440336994625349,301.6,73.27878274098171,49.63,12.874513583044605
2366,2.3877005783185075,100,399,16,7.98,0.4575208503717657,290.13,69.47944372258604,46.43,10.852884409225043
2367,1.6829649052035716,100,934,3,18.68,0.6952009144786804,281.24,80.9333207029095,43.98,12.96300890997148
2368,0.7690882789673467,100,1474,2,29.48,0.7872851021990337,145.73,53.79718487058594,22.21,8.341816348973405
2369,0.7196844859064768,100,1977,4,39.54,0.7990511916258902,151.27,37.087425092610566,21.79,5.718907238275508
2370,0.7562423058474207,100,911,3,18.22,0.718737809864039,225.42,47.47002843900559,34.82,8.115885657154122
2371,0.0,100,4659,2,93.18,1.0,175.83,12.929079626949477,26.34,2.5737909783041824
2372,0.9663562144419174,100,2402,4,48.04,0.8298493036774316,99.02,41.64108067761931,18.02,7.348442011746435
2373,1.6405687680428107,100,1485,13,29.7,0.8204053166635046,192.32,101.39702954228986,31.95,16.663358004916052
2374,0.055070058537073,100,3958,2,79.16,0.9078810213682311,130.07,24.55779102443866,21.32,4.194949344151845
2375,1.019382305582115,100,1837,6,36.74,0.7318675202961683,251.75,74.30563572165977,40.57,12.58988085725993
2376,1.542233238000999,100,1337,16,26.74,0.7209100047597581,248.13,100.9637217024016,36.56,15.767257212337215
2377,0.0,100,542,16,10.84,0.42959152124293953,238.39,133.69531741987078,37.18,20.662710374004664
2378,2.9298986797225175,100,634,16,12.68,0.43848222573346296,466.47,28.736546417410707,77.6,4.762352359916263
2379,0.1068945577648337,100,3640,12,72.8,0.8751960795778895,120.79,60.76171409695417,22.41,10.37891612838258
2380,0.6907850467415854,100,2635,8,52.7,0.9484545454545454,135.83,76.91099466266185,25.31,14.234953459706146
2381,0.6909287800283203,100,1218,5,24.36,0.9515961400887747,97.61,35.49447703516704,14.53,5.080265741080874
2382,1.3036282629989246,100,1650,4,33.0,0.8707716103640224,156.31,52.80126797719918,25.16,9.206215291855823
2383,1.0464621357298094,100,677,13,13.54,0.5112605739051974,222.36,108.5377832830577,36.8,17.760067567439037
2384,1.855006247309565,100,807,8,16.14,0.5490294651119102,323.76,59.6022013016298,50.68,9.906442348290328
2385,1.1989983630008816,100,715,4,14.3,0.685525308805214,220.32,66.26581018896547,36.53,11.94023031603662
2386,0.2163661174080271,100,1095,10,21.9,0.8649944120369817,130.83,66.07511710167451,22.88,11.464972743098867
2387,1.5218463679802958,100,972,14,19.44,0.7492803301120955,187.25,79.45594691399758,29.0,12.818736287169651
2388,0.6759546110886069,100,1677,8,33.54,0.935,102.94,45.92250428711396,17.6,7.47127833774114
2389,0.5632354127690926,100,2178,2,43.56,0.9525247840552759,157.94,51.54237479977033,25.73,8.43546679206314
2390,2.274620565197867,100,3043,14,60.86,0.790503305754125,149.68,91.68226436994236,22.09,14.252785692628652
2391,0.4652697734303961,100,2322,6,46.44,0.8712821888497537,134.18,83.3298721947898,22.39,13.736007425740569
2392,0.9487627716830301,100,2837,1,56.74,0.8994003487817746,144.96,31.22432385176659,27.34,6.464085395475528
2393,0.758252370926606,100,2948,4,58.96,0.912147167156458,91.71,33.67203439057403,15.48,5.391623132230218
2394,0.0,100,4949,1,98.98,0.9997979797979798,97.05,10.742788278654663,17.58,1.8394564414522026
2395,0.990169223090072,100,1071,8,21.42,0.8260164274787172,129.13,53.62474335602922,22.61,9.553946828405527
2396,1.1957574538171964,100,2141,6,42.82,0.905228071637501,205.81,41.79490279926489,32.45,6.59450528849587
2397,0.0,100,3569,2,71.38,0.8967835325839449,226.53,62.12124515815825,35.87,10.402552571364396
2398,1.2807455834533303,100,1930,11,38.6,0.743706464626152,218.58,79.52863383712813,35.64,13.348797698669346
2399,0.1642887426490268,100,2103,5,42.06,0.8623815512677515,131.46,75.43638644579949,23.22,13.91443854418855
2400,1.82272692428589,100,1163,14,23.26,0.8422151307749617,112.52,47.771221462298826,16.19,7.843079752240187
2401,1.2889312550587466,100,3211,1,64.22,0.9024500221890227,175.07,60.026203444829,31.51,10.653163849298478
2402,0.2058507607275133,100,2789,4,55.78,0.9658077640953475,145.4,21.561076039938268,23.77,3.4723335093276972
2403,0.731594974751241,100,1649,5,32.98,0.8594903038422246,114.89,42.890300768355544,16.33,6.225841308610427
2404,0.8707202342131594,100,2120,3,42.4,0.8603884891767316,102.26,45.65427033695754,17.73,8.10167266680159
2405,0.0,100,4035,3,80.7,0.9230509333638156,106.82,42.84679217864507,19.57,7.823368839572886
2406,1.7566214806357985,100,801,7,16.02,0.51866093599729,406.89,31.511869192417006,62.28,5.255625557438429
2407,0.1271018768831022,100,4187,3,83.74,0.9446408430686367,161.68,42.681349556920054,29.48,7.541193539486969
2408,1.7626935116837688,100,1247,6,24.94,0.632791248835849,306.7,66.8469146632812,53.27,11.244425285447008
2409,1.0243606039390931,100,1021,24,20.42,0.6027963294015926,270.92,79.4863107711007,44.91,13.042311911620578
2410,0.7780004516490125,100,1475,6,29.5,0.7857968506790567,109.67,32.32957005591011,16.99,4.633562344460254
2411,1.6130418640929909,100,1403,6,28.06,0.7849843741425022,251.53,53.32400116270345,36.6,7.797435475847172
2412,1.84396635821334,100,1116,10,22.32,0.8687777777777778,113.22,49.790477001129446,17.92,8.084157346316312
2413,0.5403041285131283,100,2420,4,48.4,0.9531711557700708,87.81,43.33536546517174,16.72,8.023814554188052
2414,1.2993741332003816,100,3014,14,60.28,0.7864974222782408,227.0,45.44227107000705,38.89,7.998618630738686
2415,0.0323803925451563,100,4559,2,91.18,0.9587637178051511,91.95,32.57986341285057,14.66,5.344567335154454
2416,0.0,100,3705,4,74.1,0.9238244464666113,178.73,23.032956822778964,30.76,4.086856983061678
2417,1.3153687304482555,100,1096,6,21.92,0.9689083306846464,124.4,15.466091943344965,20.46,2.8157414654048054
2418,0.7792849219611339,100,3346,7,66.92,0.9039819310840744,138.04,24.36018062330409,22.8,4.188078318274385
2419,0.7935378403544467,100,2397,10,47.94,0.8855589878030987,81.73,50.433095284743324,12.75,7.925118295647075
2420,2.882330172254111,100,447,11,8.94,0.3644735353288597,304.03,63.10506398063471,47.64,10.19952940090865
2421,1.2960488833699813,100,2970,7,59.4,0.9059011164274322,147.11,45.56026668051889,24.1,6.518435395092905
2422,0.0,100,3430,4,68.6,0.961093172359919,129.28,41.6423054116844,21.92,7.023788151702755
2423,1.416634696991735,100,2351,5,47.02,0.8835015972460105,221.25,98.22844547278552,31.26,14.380973541454
2424,0.0,100,4950,1,99.0,1.0,73.61,6.645141082023767,12.14,1.6125755796240993
2425,0.0,100,4851,2,97.02,0.99,106.69,14.902144141028833,18.0,2.749545416973504
2426,0.9291263267859486,100,1501,3,30.02,0.8706246680008785,135.56,45.44058098220137,23.79,7.8157469252784795
2427,1.5348556672724663,100,1132,5,22.64,0.7041067829477936,354.29,108.24724430672589,57.8,17.44935528894979
2428,1.4969314799265323,100,2019,11,40.38,0.7504974055647179,267.43,91.91324768497739,43.11,15.754932560947381
2429,1.7624207832254193,100,881,6,17.62,0.5514286548036323,377.49,89.97671865543886,63.02,15.384394690724754
2430,0.6930979520651905,100,3448,2,68.96,0.9417914836326585,99.86,22.792990150482666,16.54,3.3118574848564974
2431,0.6221486790798485,100,1597,5,31.94,0.7245826586847909,175.31,83.90324129615018,27.2,13.197727077038683
2432,0.3964053889412775,100,3691,2,73.82,0.9469782645205898,193.93,30.764347872171772,32.08,4.949100928451551
2433,3.0348637867773114,100,60,50,1.2,0.07728571428571429,387.08,32.41378719002147,62.83,4.986090653006623
2434,0.9693391821175488,100,2801,4,56.02,0.8954017026857413,187.28,61.90817070468162,26.64,9.867644095730247
2435,0.9320659556989734,100,908,3,18.16,0.5845674946354926,366.54,80.25689004689877,63.76,12.752348803259736
2436,1.5924511062040014,100,642,13,12.84,0.5260840687090687,239.18,124.49766102220556,38.31,20.383667481589274
2437,1.4405402337991131,100,1518,7,30.36,0.7520209153538764,249.49,52.60902869280139,42.11,8.738300750145877
2438,2.208349742459486,100,1826,23,36.52,0.6816417209908735,155.51,83.9729117037155,24.4,14.397221954252146
2439,2.2460236576260404,100,364,10,7.28,0.41606647151276305,333.2,78.80114212370275,54.17,12.852279953377922
2440,1.5313588928892476,100,786,5,15.72,0.6850646355704724,249.57,128.73020274978205,40.47,20.404634277536072
2441,1.5081217789858148,100,1891,1,37.82,0.7210525124249126,278.19,57.49864259267344,46.64,9.664905586709061
2442,0.17096166809569543,100,4040,3,80.8,0.9875,47.56,13.536853400993893,8.51,2.5670800532901183
2443,1.5019416070178828,100,631,13,12.62,0.6037696170709913,261.65,108.25685890510587,40.66,16.97835092109949
2444,1.38151777456242,100,1926,8,38.52,0.8597211176867361,131.03,71.40972692847943,22.96,12.361973952407439
2445,1.4893645489200396,100,632,18,12.64,0.7179690816037843,124.75,64.11417549965061,20.67,10.994594126205842
2446,1.4500141669012059,100,888,14,17.76,0.7548905434449115,184.97,96.97416717868732,31.69,15.847835814394342
2447,0.6854155050352485,100,1575,3,31.5,0.9903716608594658,90.82,4.043216541319547,14.61,0.7196526940128829
2448,0.3226942929799415,100,4283,4,85.66,0.9495790436970946,136.25,13.076983597145023,24.43,2.3420290348328305
2449,0.6898059449806343,100,1897,3,37.94,0.9915569314406524,46.1,22.115831433613344,8.23,4.083760521871967
2450,1.2136074425546712,100,3639,9,72.78,0.9247761731954012,111.59,39.01720005330982,20.78,6.573553072730149
2451,1.1116452539301616,100,1415,6,28.3,0.8314852909221498,177.55,39.78551872226878,30.16,7.603578105076584
2452,2.308846878056143,100,845,6,16.9,0.6344282488693357,345.38,66.13664339834612,52.97,10.065242172943481
2453,1.919267860639429,100,1404,8,28.08,0.5995933075172107,333.13,63.08908859699908,54.27,11.175737112155064
2454,1.328237685636402,100,1359,1,27.18,0.7248322308827129,155.53,39.70326309007862,30.46,7.531825807863588
2455,2.3116133358005517,100,868,2,17.36,0.5213815082461875,307.53,71.67209429059541,51.37,12.046289885271731
2456,2.131038225163028,100,814,13,16.28,0.46097751134522513,349.83,57.99259521697576,58.03,10.191619105912464
2457,1.271786960208225,100,3008,6,60.16,0.7776623351954811,206.96,94.64099745881803,30.41,14.856712287716956
2458,0.6775264860199398,100,1028,1,20.56,0.8098282727467473,232.68,94.20402114559654,36.25,14.827255309058383
2459,1.6733681944413863,100,1201,5,24.02,0.8333945764064141,133.7,60.3422737390629,20.92,9.503346778898473
2460,1.63629906915947,100,719,16,14.38,0.7305635994829544,217.04,73.59808693165876,34.72,12.227902518420727
2461,0.6061184388352168,100,3927,2,78.54,0.9145174587404529,170.87,48.299410969493195,28.75,7.645096467671287
2462,1.1566113949029764,100,1170,5,23.4,0.7504654944084781,238.63,90.68083094017169,38.62,15.56199216038872
2463,0.4893699302160686,100,3723,7,74.46,0.864134889952946,222.4,51.7779876009101,37.74,9.012901863439987
2464,1.6540814204345935,100,1538,6,30.76,0.6733833569936932,265.95,98.3041581012726,46.65,16.97372970210142
2465,0.7218853822795857,100,1098,4,21.96,0.7733163938845904,183.34,62.35562845485562,31.9,11.260106571431727
2466,0.9043461745716684,100,2024,2,40.48,0.7938061841156494,165.05,71.37637914604522,27.66,12.3614076868292
2467,0.16807833129362706,100,3353,7,67.06,0.94,112.39,22.4164649309386,18.28,4.030086847699441
2468,0.0802774570279963,100,4720,3,94.4,0.9754639175257732,106.81,25.294147544441977,17.19,4.160997476567367
2469,0.0,100,2963,5,59.26,0.9435485788163135,125.24,17.342502702897296,22.36,2.930938416275579
2470,1.3760498846529263,100,1181,6,23.62,0.832555978997251,188.52,52.97782177477666,34.95,8.42540800199017
2471,0.669404092431837,100,1901,1,38.02,0.9055904514206011,134.52,29.37464212547959,22.12,4.817219114800571
2472,0.5827314531399833,100,1573,2,31.46,0.8789913074870959,129.8,23.7714114010927,22.21,4.005733391028415
2473,0.9131518013336107,100,3618,1,72.36,0.9053564277481572,159.97,37.17726590269919,25.19,6.320909744649104
2474,1.786546773979751,100,1385,7,27.7,0.788455421876128,207.87,124.46715671212225,34.77,18.970954114118772
2475,0.3129513634506102,100,3609,2,72.18,0.920786887970906,117.23,32.55329630006768,20.11,6.013143936411302
2476,1.0722837853996725,100,2119,6,42.38,0.8336130241242136,180.3,51.47863634557544,29.11,9.150841491360234
2477,0.6702650910831247,100,3044,6,60.88,0.9030241340937544,49.72,41.3874570371266,7.9,6.392964883369843
2478,1.092893552114412,100,1020,13,20.4,0.6890075403839424,248.72,73.18703163812563,45.74,12.927196138374322
2479,2.385273881822016,100,970,8,19.4,0.5646067008108772,377.46,90.97762582085774,58.49,14.29510055928254
2480,0.0,100,4314,1,86.28,0.9856107704195008,117.43,10.112620827461098,17.02,1.4281456508353763
2481,1.650578872828523,100,1271,15,25.42,0.7218250997562883,255.54,119.97086479641631,44.34,19.824843000639376
2482,0.3595931909428824,100,2717,2,54.34,0.9767627481072103,122.34,27.865469671261593,20.76,5.227083316726452
2483,1.4120224894568214,100,388,22,7.76,0.627462703962704,161.95,65.96413798421078,29.03,11.84436997058096
2484,1.6194786894773479,100,1065,7,21.3,0.8693939140606156,158.23,134.426921038905,26.07,22.11617281538558
2485,0.9025413621608468,100,2549,9,50.98,0.901991592237472,147.62,49.82846174627509,23.99,8.815321888620971
2486,1.0115988640471298,100,1324,16,26.48,0.7765032061842179,221.33,124.75215869875758,32.8,18.48837472575672
2487,0.5608283119436117,100,1866,2,37.32,0.8268510742149218,156.47,65.18825891216915,27.02,11.076082339888956
2488,1.647183705022602,100,1225,3,24.5,0.5998129871558892,325.93,71.36781557536982,55.67,11.246381640332148
2489,0.6446892308412306,100,3782,3,75.64,0.9831149741961983,132.73,48.46583435782365,20.89,8.163204027831227
2490,0.3001128553309988,100,2348,1,46.96,0.9012801831000595,131.73,82.93815225817367,22.16,14.106537491532073
2491,1.716606144725839,100,540,9,10.8,0.7176742751186486,201.22,68.79310721285962,32.99,11.841870629254485
2492,1.36671046882105,100,1173,7,23.46,0.6374390621224513,246.09,61.031810558101576,40.61,10.017879017037489
2493,0.0,100,2400,3,48.0,0.7653760386865188,135.56,55.04967211528149,22.19,9.007435817145742
2494,1.7564052715385354,100,995,8,19.9,0.669754172508439,229.15,80.56331361109721,37.22,13.667904009027865
2495,1.7599812112467397,100,1194,19,23.88,0.5785417199849566,228.24,88.1130092551605,37.49,15.109927200354075
2496,0.9985636757543407,100,1704,2,34.08,0.7880465724627492,95.39,30.708596516285144,17.41,5.919619920231366
2497,1.097892651449812,100,451,25,9.02,0.669974025974026,179.66,90.86662973831483,33.01,16.523011226770986
2498,0.0,100,3241,2,64.82,0.8588180241646625,126.55,41.597445835050976,18.03,5.0466919858457775
2499,2.612133746490493,100,576,8,11.52,0.4910916785899043,288.01,79.00474605996781,47.32,13.302541110629951
2500,1.3289282236163786,100,1578,3,31.56,0.7879345382203397,225.87,47.02247441383748,40.34,7.825880142194871
2501,0.6523963971216109,100,2287,8,45.74,0.7806883560298837,175.21,107.00199016840763,30.12,19.045356389419442
2502,0.0,100,3370,2,67.4,0.8459488541322977,146.3,48.008853350189476,20.99,6.969210859200632
2503,0.0,100,4851,2,97.02,0.99,104.64,1.2846789482201382,16.82,0.4093897898091744
2504,0.7606988480128702,100,2056,7,41.12,0.7384359857562224,239.5,88.76615345952533,42.41,14.17469223651787
2505,0.3232177157677729,100,4577,1,91.54,0.9656102962473248,125.6,6.348228099241551,21.93,1.2981140165640304
2506,1.4612723150842097,100,1859,6,37.18,0.7199336482065906,150.0,43.103364137848914,24.44,6.582279240506286
2507,0.0,100,2012,7,40.24,0.8498695605469798,134.54,52.41896984871031,24.42,10.144141166210177
2508,2.780849546434977,100,119,30,2.38,0.21798901098901097,391.48,29.871216915284858,67.6,5.0517323761260355
2509,1.0168925087591376,100,2095,3,41.9,0.9390016365455977,123.18,42.56274897137167,23.68,7.311470440342353
2510,1.9163777428647026,100,1735,8,34.7,0.5966541194703635,158.59,41.84736431365779,27.67,7.010071326313305
2511,0.8861995398618886,100,1654,11,33.08,0.7707889627791649,149.03,54.858263734828505,22.96,9.220542283401773
2512,0.663432654605262,100,2843,3,56.86,0.9635451172016389,90.44,22.68714173270842,12.9,3.5227829907617076
2513,1.1733595980127005,100,2162,4,43.24,0.8027826246182745,195.27,30.40291268941185,34.2,5.043808085167397
2514,0.0,100,4794,1,95.88,0.9935683364254793,115.97,10.509476675838812,16.48,1.9415457759218557
2515,1.6112578683570475,100,457,11,9.14,0.3930559699513415,311.04,84.87260099702377,53.46,14.29364893930168
2516,1.9863797057011452,100,907,18,18.14,0.6380896904935949,279.64,61.714588226771795,42.72,10.761115183845956
2517,0.9852136093194735,100,791,7,15.82,0.7480090862609754,198.99,90.30243573680612,33.03,14.824611293386415
2518,2.04251333230215,100,453,16,9.06,0.7346692897371994,135.37,42.29152515575667,22.36,6.682095479712933
2519,0.6813624141870503,100,2229,2,44.58,0.9896237850200115,123.72,19.081446486050265,22.45,3.2446109165815242
2520,0.3924629209710229,100,3741,8,74.82,0.9195704514363885,120.16,41.49499246897149,22.26,6.7610945859379905
2521,0.9865293195841832,100,3306,8,66.12,0.8411059692544679,138.49,45.03809387618441,25.13,8.191037785287039
2522,1.8767971881286627,100,859,6,17.18,0.6298101024469351,232.61,114.83256463216347,41.21,20.619066419215002
2523,1.916749572800468,100,980,12,19.6,0.6465115045291199,243.77,86.6849300628431,38.22,13.458514033874618
2524,1.6910049175123236,100,1190,4,23.8,0.6109574754839083,296.4,43.94792372797605,50.44,7.809378976589624
2525,0.0,100,4516,4,90.32,0.952936500803164,126.11,26.33472802213837,22.77,4.144526510953935
2526,2.3261790930804764,100,429,28,8.58,0.5117240594802515,289.6,103.01650353220109,46.98,16.36336151284326
2527,2.1157902702592035,100,839,10,16.78,0.6050698048745798,219.4,103.85143234447949,34.59,17.08923345267423
2528,1.2678008138822063,100,2332,2,46.64,0.7903697270685263,221.91,96.66355000722868,38.75,16.787718725306306
2529,0.0,100,2734,5,54.68,0.9310258114044667,78.04,26.160626903803355,13.2,4.4586993619215916
2530,0.0,100,3628,1,72.56,0.9781169314241464,99.94,19.578467764357864,19.4,3.518522417151836
2531,0.4934662794979769,100,3001,2,60.02,0.7888158949125135,94.07,23.867239052726646,17.24,3.5919910913029836
2532,2.7775808021098958,100,797,12,15.94,0.7396243648156363,148.66,87.58461280384816,25.65,15.288803092459528
2533,0.0,100,3426,5,68.52,0.97,138.21,18.307536699403336,21.83,2.9259357477566046
2534,1.7931193479164895,100,692,11,13.84,0.514870800823555,247.81,82.26344206268055,44.57,14.808278090311513
2535,0.47415843231962435,100,1253,12,25.06,0.7643135519532375,158.51,70.22898190918049,24.6,11.790674280973077
2536,0.567802235638351,100,2401,7,48.02,0.8914182425243997,165.08,38.30500750554684,26.93,6.192342044816324
2537,1.911699332263943,100,602,11,12.04,0.665026312904561,310.55,99.13449197933078,50.83,16.637340532669278
2538,0.6897002244884035,100,858,9,17.16,0.7043466930094779,251.14,32.11417755446961,42.72,5.416788716573685
2539,0.6818659576799471,100,4372,6,87.44,0.9397872340425532,123.15,29.155917066695054,23.43,5.409722728569368
2540,0.7248550863123974,100,2099,12,41.98,0.8203013790882122,138.53,62.719606982187,24.71,10.862131466705787
2541,0.4170838248581741,100,4719,1,94.38,0.983060105343878,97.12,13.06007656945395,17.72,2.5222212432695112
2542,2.4466960093733747,100,324,21,6.48,0.34522169520951324,411.73,28.926062642537435,72.74,5.0746822560629345
2543,1.0118205756949787,100,2708,6,54.16,0.955,72.81,28.94328765016165,12.01,4.506650640997147
2544,1.0534030209722876,100,3591,2,71.82,0.8701531464109783,88.79,28.95731168461603,14.28,4.978112091948111
2545,1.242709528066723,100,2527,5,50.54,0.774229645129242,185.83,37.81773525741593,32.41,6.560632591450308
2546,1.4826502948830864,100,2068,5,41.36,0.9090151861036603,196.38,51.15325600584972,29.86,7.675962480366876
2547,0.8189592647752636,100,2603,9,52.06,0.8701248913232482,139.59,66.44758761610537,27.81,11.991409425084276
2548,1.075581284613985,100,1113,3,22.26,0.8326155235953359,179.77,39.49198779499457,29.16,7.006739612687203
2549,0.0,100,3776,5,75.52,0.932645165134367,188.24,25.289966389855085,29.78,4.599086865889794
2550,0.6662518596718064,100,2421,3,48.42,1.0,77.06,33.02508743364656,12.78,5.470977974731757
2551,0.6305088692600653,100,3095,3,61.9,0.9848039108812062,88.1,14.036737512684349,13.33,2.3960592647094523
2552,1.2552088777613823,100,833,15,16.66,0.7291905229448679,238.82,85.30455790870732,33.46,13.072429001528368
2553,0.6904330541970035,100,1606,2,32.12,0.8609586040652559,146.63,62.48210223736074,22.56,9.70908852570621
2554,0.7865478238426195,100,2379,8,47.58,0.8661496200107053,134.47,42.14296026621765,22.27,7.248248064187649
2555,2.9772400683450786,100,126,40,2.52,0.19210735179852825,360.74,84.07218565018992,58.95,12.552589374308395
